nodeA,nodeB,weight
Bob - Charley,Clara,188
Clara,"Squire Vaughan - """,188
Clara,Robert,564
Churchyard,Clara,752
Cheltenham,Clara,940
Clara,Him,188
Clara,Lilla,376
Clara,Gamekeeper Hiatt,188
Clara,Good Jane,188
Clara,Hurrah,188
Clara,Whitehead,564
Clara,Clara Vaughan's,188
Clara,Elder,188
Clara,Dorcas,188
"Balak"" - the",Clara,188
Balaam,Clara,1880
Balak,Clara,5452
Clara,Regency Park,188
Clara,"Minto - """,188
Clara,Quinlan,376
Clara,Maiden Lane,188
Clara,William John,188
Clara,Presently Balaam,188
Clara,Somers,188
Clara,Jellycorse,188
Clara,Dallyhorse,188
Clara,Rum,188
Clara,Dante,188
Clara,Darling Idols,188
Annie Franks,Clara,1316
Clara,Dickens,188
Clara,Gregory,188
Clara,Marry,188
Clara,William Edwards,564
Clara,Job Leyson,752
Clara,William,564
Beatrice Vaughan,Clara,376
Clara,Giudice,188
Cherwell,Clara,188
Aston Common,Clara,188
Clara,Inn,376
Clara,Ned,376
Clara,Eton,188
Clara,Saxon,376
Clara,Norman,376
Alpine,Clara,188
Clara,Englishman,564
Briton,Clara,752
Clara,Robinson Crusoe,188
Cape Turn-again,Clara,188
Barking Reach,Clara,376
Clara,Green,1504
Clara,Woolwich,188
Adelaide Green,Clara,188
Clara,Jove,188
Clara,Peter Green,2632
Clara,Peter,376
Altiora,Clara,188
Adelantado,Clara,188
Clara,Genoese,376
Clara,Corsica,376
Clara,Rousseau,188
Clara,Theodore,188
Clara,Neuhoff,188
Clara,Ray,188
Balagna,Clara,1128
Clara,Weak,188
Clara,God Creator,188
Clara,Nebbio,188
Clara,Seneca,188
Clara,Virgil,188
Clara,Speloncato,188
Clara,Signor Dezio Della Croce,564
Cinarchesi,Clara,188
Clara,Madonna,1316
Clara,Laurence Daldy,564
Clara,Guardsman,188
Clara,D'Aldis,188
Clara,Della Croce,376
Clara,Lily,18424
Child Clara,Clara,188
Clara,Fiordalisa,1504
Clara,Signor Dezio,1504
Clara,Lepardo Della Croce,2068
Clara,Spalla,188
Clara,Sampiero,376
Clara,Signor Vogheno,376
Clara,Lepardo,4888
Clara,Signor Valentine Vogheno,188
Clara,Gloisterio,376
Clara,Signor Valentino,188
Clara,De Gentili,188
Clara,Clara - how,188
Cassandra,Clara,376
Alps,Clara,188
Clara,Signor Dezio's,188
Clara,Fiordalisa Della Croce,752
Clara,Marseilles,376
Clara,Lily Vaughan,564
Clara,Edgar Malins,188
Clara,Girolata,564
Clara,Henry,940
Clara,Henry Vaughan,188
Clara,Harry,3572
Clara,Vescovato,188
Clara,Highland,188
Clara,Corte,188
Cape Bevellata,Clara,188
Clara,Luri,188
Clara,Sbirri,188
Clara,Marana,188
Calvi,Clara,188
Clara,Dead,188
Calmly,Clara,188
Clara,Valentine Vaughan,188
Clara,Signor Valentine,564
Clara,Point Girolata,188
Asinara,Clara,188
Alghero,Clara,188
Clara,Naples,188
Bradshaw,Clara,188
Clara,Count Gaffori,752
Clara,Vogheni,188
Barbary,Clara,188
Clara,England Lepardo Della Croce,188
Clara,George Jenkins,188
Clara,Weirs,188
Clara,Edmund Burke,188
Clara,Signora,188
Clara,Jonathan Wild,188
Clara,Uncle,13536
Clara,Genoa,188
Clara,William Desborough,188
Clara,Sam Richardson,564
Arthur,Clara,188
Clara,Devonshire,188
Clara,Miss Bowden's,188
Clara,"Clara"" - she",188
Clara,Sally Lunns,188
Clara,Eau de Cologne,188
Clara,Lisson Grove,188
Clara,Czar,188
Clara,Maltese,188
Clara,Slowski,376
Clara,Peeler,188
Clara,Jack Ketch,188
Clara,Nasty,188
Clara,Stiffly,188
Clara,James McGregor,188
Clara,Counsel,188
Clara,Henry Conrad,188
Clara,Ingomar,376
Clara,"Clara - """,188
Clara,Gloshire,188
Clara,Miss Parrysole,188
Clara,Dowdy,188
Clara,Wull,188
Clara,Hinstitooshun,188
Clara,Lady,188
Calm,Clara,188
Clara,"Clara Vaughan - """,188
Clara,Rio,188
Clara,La Croya,188
Clara,Marian,188
Clara,Jenkinson,188
Clara,Fare,188
Clara,Miasma,188
Clara,Paddington,188
Clara,Surrender,376
Clara,Holy Madonna,188
Chumps,Clara,188
Clara,John Huxtable's,188
Abraham Cann's,Clara,188
Clara,Stoic Shelfer's,188
Cabman,Clara,188
Clara,Edgware Road - we,188
Clara,Coachman,188
Clara,"Clara"" - they",188
Clara,John Hoxton,376
Clara,Corpse,188
Clara,William Hiatt,188
Clara,Lady Cranberry ',188
Clara,Honor,188
Clara,Uncle Edgar's,376
Clara,Gradus,188
Alexander,Clara,564
Clara,Young John,188
Clara,George Tamlin,188
Clara,Distaff Lane,188
Clara,Clara Green,188
Annie Elton,Clara,188
Clara,Uncle John a-coming,188
Clara,Clara - such,188
Ann Maples,Guava,16
Guava,Thomas Kenwood,8
Edgar Vaughan,Guava,10
Guava,Henry Valentine Vaughan,3
Edgar,Guava,3
Gloucester,Guava,16
Clara Vaughan,Guava,25
Edgar Malins Vaughan,Guava,1
Gospel,Guava,1
Guava,Roman L. Rudely,1
Guava,Stephen Daldy,1
Guava,Lawrence,1
Guava,Lawrence Daldy,1
Clement Daldy,Guava,4
Guava,Uncle Edgar,3
Eleanor,Guava,1
Daldy,Guava,43
Clement,Guava,4
Arid,Guava,1
Ferrati,Guava,1
Bologna,Guava,1
Cousin Clara,Guava,3
Doll,Guava,1
Guava,Miss Vaughan,39
Guava,Thomas,1
Guava,Thomas Henwood,6
Guava,Tilly Jenkins,1
Guava,Miss Clara,5
Guava,Tilly,8
Guava,Satanic,1
Edgar Vaughan's,Guava,1
Guava,Vaughan Parks,1
Guava,Hubert Vaughan,2
Guava,Miss Melodrame,1
Guava,Honor Huxtable,2
Guava,Zuke,3
Guava,Huxtable,64
Guava,Varmer Badcock,1
Guava,Whai,2
Guava,Varmer,3
Guava,Queen,7
Beany Dawe,Guava,28
Clerer,Guava,8
Guava,Maister,2
Guava,Reckon,2
Guava,Timothy Badcock,7
Benches,Guava,1
Guava,Suke,9
Dawe,Guava,16
Guava,Tim Badcock,7
Guava,Jane Hiatt,1
Ebenezer Dawe,Guava,5
Guava,Zee,1
Coom,Guava,5
Guava,Margery Daw,1
Beany,Guava,2
Guava,Varmer Yeo,1
Guava,Quane,2
Ebenezer,Guava,3
Candour,Guava,1
Barton,Guava,3
Guava,Ilfracombe,1
Guava,Thou,1
Dame Huxtable,Guava,1
Guava,Maples,3
Guava,Rowley Mires,2
Guava,Sally,43
Guava,Sally Huxtable,5
Guava,Lonnon,5
Cas'n,Guava,2
Guava,Jack,24
Guava,Jan Huxtable,1
Guava,Jane,28
Guava,Winny,1
Guava,Tom Grundy,1
Guava,Tim,22
Bill,Guava,6
Guava,Tom Gundry,7
Guava,Zam,1
Ai'll,Guava,1
Carnwall,Guava,1
Guava,Hor,1
Guava,Jan,1
Carnisher,Guava,1
Guava,Phil Dascombe's,1
Guava,Squaire Drake's,1
Davonsheer,Guava,3
Guava,Huxtables,2
Guava,Tim Badcock's,1
Guava,Tabitha Badcock,1
Guava,Zally,1
Billy,Guava,2
Ees,Guava,1
Guava,Tabby Badcock,5
Guava,Tabby,11
Guava,Spak,1
Guava,Majesty,2
Guava,Shelfer,229
Guava,Tiverton,2
Guava,Michaelmas,2
Guava,Ho,2
Charley,Guava,39
Cousin Ann,Guava,1
Guava,Lady Cranberry,4
Guava,Lady Cranberry's,3
Guava,Know London,1
Guava,Hampstead Waterworks,1
Guava,Patty,21
Guava,Tom,19
Guava,Minto,10
Guava,Londoner,1
Elton,Guava,13
Guava,Patty Shelfer,3
Gossip,Guava,1
Botany Bay,Guava,1
Guava,Uncle John,5
Cutting,Guava,10
Guava,Valentine,2
Clara Valence,Guava,2
Calva,Guava,1
Guava,King Charles,1
Guava,Sussex,1
Guava,a Roundhead Squadron,1
Guava,Major Vaughan,1
Guava,Oxgall,20
Georgiana,Guava,1
Guava,Sweet,1
Guava,Isola Ross,5
Cora,Guava,43
Guava,Ross,17
Charley Shelfer,Guava,1
Devon,Guava,6
Guava,Hiatt,2
Guava,Master Roderick Blount,1
Cooky,Guava,2
Clara Waun,Guava,1
Guava,Valence,1
Guava,Jim,4
Ben,Guava,4
Charley Shelfer's,Guava,1
Guava,Henry Valentine,1
Guava,John Huxtable,6
Cerberus,Guava,1
Guava,Queen Victoria,1
Guava,Joe the Queen's,1
Guava,Joe,5
Guava,Joe Queen's,2
Guava,Murphy,1
Conrad,Guava,19
Guava,Sandy,2
Farmer Huxtable,Guava,3
Guava,Worn,1
Guava,Wenham,1
Franks,Guava,12
Guava,Isola,9
Guava,Mocha,1
Guava,Miss Idols,8
Conny,Guava,39
Gloucestershire,Guava,1
Guava,North Devon,1
Guava,"Shelfer - """,1
Guava,John,8
Grandmother,Guava,1
Guava,Merry-Andrews,1
Donna,Guava,14
Guava,Judy,53
Aurora,Guava,1
Churchman,Guava,1
Bob Ridley,Guava,2
Bob,Guava,7
Dantzic,Guava,1
God,Guava,5
Frank,Guava,1
George Robins,Guava,1
Guava,Portia,1
Guava,Violante,1
George Cutting,Guava,3
Guava,Tossil,1
Byron,Guava,1
Babby,Guava,1
Guava,Muxworthy,1
Bobby,Guava,2
Guava,Peggy,1
Guava,Queen Victoria's,1
Guava,Sister Muxworthy,1
Guava,Hexmoor,1
Beany Dawe's,Guava,2
Abraham Cann,Guava,1
Abraham,Guava,1
Cornisher,Guava,1
Guava,Henwood,1
Fletcher,Guava,37
Bob - Charley,Guava,1
Guava,"Squire Vaughan - """,1
Guava,Robert,3
Churchyard,Guava,4
Cheltenham,Guava,5
Guava,Him,1
Guava,Lilla,2
Gamekeeper Hiatt,Guava,1
Good Jane,Guava,1
Guava,Hurrah,1
Guava,Whitehead,3
Clara Vaughan's,Guava,1
Elder,Guava,1
Dorcas,Guava,1
"Balak"" - the",Guava,1
Balaam,Guava,10
Balak,Guava,29
Guava,Regency Park,1
Guava,"Minto - """,1
Guava,Quinlan,2
Guava,Maiden Lane,1
Guava,William John,1
Guava,Presently Balaam,1
Guava,Somers,1
Guava,Jellycorse,1
Dallyhorse,Guava,1
Guava,Rum,1
Dante,Guava,1
Darling Idols,Guava,1
Annie Franks,Guava,7
Dickens,Guava,1
Gregory,Guava,1
Guava,Marry,1
Guava,William Edwards,3
Guava,Job Leyson,4
Guava,William,3
Beatrice Vaughan,Guava,2
Giudice,Guava,1
Cherwell,Guava,1
Aston Common,Guava,1
Guava,Inn,2
Guava,Ned,2
Eton,Guava,1
Guava,Saxon,2
Guava,Norman,2
Alpine,Guava,1
Englishman,Guava,3
Briton,Guava,4
Guava,Robinson Crusoe,1
Cape Turn-again,Guava,1
Barking Reach,Guava,2
Green,Guava,8
Guava,Woolwich,1
Adelaide Green,Guava,1
Guava,Jove,1
Guava,Peter Green,14
Guava,Peter,2
Altiora,Guava,1
Adelantado,Guava,1
Genoese,Guava,2
Corsica,Guava,2
Guava,Rousseau,1
Guava,Theodore,1
Guava,Neuhoff,1
Guava,Ray,1
Balagna,Guava,6
Guava,Weak,1
God Creator,Guava,1
Guava,Nebbio,1
Guava,Seneca,1
Guava,Virgil,1
Guava,Speloncato,1
Guava,Signor Dezio Della Croce,3
Cinarchesi,Guava,1
Guava,Madonna,7
Guava,Laurence Daldy,3
Guardsman,Guava,1
D'Aldis,Guava,1
Della Croce,Guava,2
Guava,Lily,98
Child Clara,Guava,1
Fiordalisa,Guava,8
Guava,Signor Dezio,8
Guava,Lepardo Della Croce,11
Guava,Spalla,1
Guava,Sampiero,2
Guava,Signor Vogheno,2
Guava,Lepardo,26
Guava,Signor Valentine Vogheno,1
Gloisterio,Guava,2
Guava,Signor Valentino,1
De Gentili,Guava,1
Clara - how,Guava,1
Cassandra,Guava,2
Alps,Guava,1
Guava,Signor Dezio's,1
Fiordalisa Della Croce,Guava,4
Guava,Marseilles,2
Guava,Lily Vaughan,3
Edgar Malins,Guava,1
Girolata,Guava,3
Guava,Henry,5
Guava,Henry Vaughan,1
Guava,Harry,19
Guava,Vescovato,1
Guava,Highland,1
Corte,Guava,1
Cape Bevellata,Guava,1
Guava,Luri,1
Guava,Sbirri,1
Guava,Marana,1
Calvi,Guava,1
Dead,Guava,1
Calmly,Guava,1
Guava,Valentine Vaughan,1
Guava,Signor Valentine,3
Guava,Point Girolata,1
Asinara,Guava,1
Alghero,Guava,1
Guava,Naples,1
Bradshaw,Guava,1
Count Gaffori,Guava,4
Guava,Vogheni,1
Barbary,Guava,1
England Lepardo Della Croce,Guava,1
George Jenkins,Guava,1
Guava,Weirs,1
Edmund Burke,Guava,1
Guava,Signora,1
Guava,Jonathan Wild,1
Guava,Uncle,72
Genoa,Guava,1
Guava,William Desborough,1
Guava,Sam Richardson,3
Arthur,Guava,1
Devonshire,Guava,1
Guava,Miss Bowden's,1
"Clara"" - she",Guava,1
Guava,Sally Lunns,1
Eau de Cologne,Guava,1
Guava,Lisson Grove,1
Czar,Guava,1
Guava,Maltese,1
Guava,Slowski,2
Guava,Peeler,1
Guava,Jack Ketch,1
Guava,Nasty,1
Guava,Stiffly,1
Guava,James McGregor,1
Counsel,Guava,1
Guava,Henry Conrad,1
Guava,Ingomar,2
"Clara - """,Guava,1
Gloshire,Guava,1
Guava,Miss Parrysole,1
Dowdy,Guava,1
Guava,Wull,1
Guava,Hinstitooshun,1
Guava,Lady,1
Calm,Guava,1
"Clara Vaughan - """,Guava,1
Guava,Rio,1
Guava,La Croya,1
Guava,Marian,1
Guava,Jenkinson,1
Fare,Guava,1
Guava,Miasma,1
Guava,Paddington,1
Guava,Surrender,2
Guava,Holy Madonna,1
Chumps,Guava,1
Guava,John Huxtable's,1
Abraham Cann's,Guava,1
Guava,Stoic Shelfer's,1
Cabman,Guava,1
Edgware Road - we,Guava,1
Coachman,Guava,1
"Clara"" - they",Guava,1
Guava,John Hoxton,2
Corpse,Guava,1
Guava,William Hiatt,1
Guava,Lady Cranberry ',1
Guava,Honor,1
Guava,Uncle Edgar's,2
Gradus,Guava,1
Alexander,Guava,3
Guava,Young John,1
George Tamlin,Guava,1
Distaff Lane,Guava,1
Clara Green,Guava,1
Annie Elton,Guava,1
Guava,Uncle John a-coming,1
Clara - such,Guava,1
Ann Maples,Ann Maples,120
Ann Maples,Thomas Kenwood,128
Ann Maples,Edgar Vaughan,160
Ann Maples,Henry Valentine Vaughan,48
Ann Maples,Edgar,48
Ann Maples,Gloucester,256
Ann Maples,Clara Vaughan,400
Ann Maples,Edgar Malins Vaughan,16
Ann Maples,Gospel,16
Ann Maples,Roman L. Rudely,16
Ann Maples,Stephen Daldy,16
Ann Maples,Lawrence,16
Ann Maples,Lawrence Daldy,16
Ann Maples,Clement Daldy,64
Ann Maples,Uncle Edgar,48
Ann Maples,Eleanor,16
Ann Maples,Daldy,688
Ann Maples,Clement,64
Ann Maples,Arid,16
Ann Maples,Ferrati,16
Ann Maples,Bologna,16
Ann Maples,Cousin Clara,48
Ann Maples,Doll,16
Ann Maples,Miss Vaughan,624
Ann Maples,Thomas,16
Ann Maples,Thomas Henwood,96
Ann Maples,Tilly Jenkins,16
Ann Maples,Miss Clara,80
Ann Maples,Tilly,128
Ann Maples,Satanic,16
Ann Maples,Edgar Vaughan's,16
Ann Maples,Vaughan Parks,16
Ann Maples,Hubert Vaughan,32
Ann Maples,Miss Melodrame,16
Ann Maples,Honor Huxtable,32
Ann Maples,Zuke,48
Ann Maples,Huxtable,1024
Ann Maples,Varmer Badcock,16
Ann Maples,Whai,32
Ann Maples,Varmer,48
Ann Maples,Queen,112
Ann Maples,Beany Dawe,448
Ann Maples,Clerer,128
Ann Maples,Maister,32
Ann Maples,Reckon,32
Ann Maples,Timothy Badcock,112
Ann Maples,Benches,16
Ann Maples,Suke,144
Ann Maples,Dawe,256
Ann Maples,Tim Badcock,112
Ann Maples,Jane Hiatt,16
Ann Maples,Ebenezer Dawe,80
Ann Maples,Zee,16
Ann Maples,Coom,80
Ann Maples,Margery Daw,16
Ann Maples,Beany,32
Ann Maples,Varmer Yeo,16
Ann Maples,Quane,32
Ann Maples,Ebenezer,48
Ann Maples,Candour,16
Ann Maples,Barton,48
Ann Maples,Ilfracombe,16
Ann Maples,Thou,16
Ann Maples,Dame Huxtable,16
Ann Maples,Maples,48
Ann Maples,Rowley Mires,32
Ann Maples,Sally,688
Ann Maples,Sally Huxtable,80
Ann Maples,Lonnon,80
Ann Maples,Cas'n,32
Ann Maples,Jack,384
Ann Maples,Jan Huxtable,16
Ann Maples,Jane,448
Ann Maples,Winny,16
Ann Maples,Tom Grundy,16
Ann Maples,Tim,352
Ann Maples,Bill,96
Ann Maples,Tom Gundry,112
Ann Maples,Zam,16
Ai'll,Ann Maples,16
Ann Maples,Carnwall,16
Ann Maples,Hor,16
Ann Maples,Jan,16
Ann Maples,Carnisher,16
Ann Maples,Phil Dascombe's,16
Ann Maples,Squaire Drake's,16
Ann Maples,Davonsheer,48
Ann Maples,Huxtables,32
Ann Maples,Tim Badcock's,16
Ann Maples,Tabitha Badcock,16
Ann Maples,Zally,16
Ann Maples,Billy,32
Ann Maples,Ees,16
Ann Maples,Tabby Badcock,80
Ann Maples,Tabby,176
Ann Maples,Spak,16
Ann Maples,Majesty,32
Ann Maples,Shelfer,3664
Ann Maples,Tiverton,32
Ann Maples,Michaelmas,32
Ann Maples,Ho,32
Ann Maples,Charley,624
Ann Maples,Cousin Ann,16
Ann Maples,Lady Cranberry,64
Ann Maples,Lady Cranberry's,48
Ann Maples,Know London,16
Ann Maples,Hampstead Waterworks,16
Ann Maples,Patty,336
Ann Maples,Tom,304
Ann Maples,Minto,160
Ann Maples,Londoner,16
Ann Maples,Elton,208
Ann Maples,Patty Shelfer,48
Ann Maples,Gossip,16
Ann Maples,Botany Bay,16
Ann Maples,Uncle John,80
Ann Maples,Cutting,160
Ann Maples,Valentine,32
Ann Maples,Clara Valence,32
Ann Maples,Calva,16
Ann Maples,King Charles,16
Ann Maples,Sussex,16
Ann Maples,a Roundhead Squadron,16
Ann Maples,Major Vaughan,16
Ann Maples,Oxgall,320
Ann Maples,Georgiana,16
Ann Maples,Sweet,16
Ann Maples,Isola Ross,80
Ann Maples,Cora,688
Ann Maples,Ross,272
Ann Maples,Charley Shelfer,16
Ann Maples,Devon,96
Ann Maples,Hiatt,32
Ann Maples,Master Roderick Blount,16
Ann Maples,Cooky,32
Ann Maples,Clara Waun,16
Ann Maples,Valence,16
Ann Maples,Jim,64
Ann Maples,Ben,64
Ann Maples,Charley Shelfer's,16
Ann Maples,Henry Valentine,16
Ann Maples,John Huxtable,96
Ann Maples,Cerberus,16
Ann Maples,Queen Victoria,16
Ann Maples,Joe the Queen's,16
Ann Maples,Joe,80
Ann Maples,Joe Queen's,32
Ann Maples,Murphy,16
Ann Maples,Conrad,304
Ann Maples,Sandy,32
Ann Maples,Farmer Huxtable,48
Ann Maples,Worn,16
Ann Maples,Wenham,16
Ann Maples,Franks,192
Ann Maples,Isola,144
Ann Maples,Mocha,16
Ann Maples,Miss Idols,128
Ann Maples,Conny,624
Ann Maples,Gloucestershire,16
Ann Maples,North Devon,16
Ann Maples,"Shelfer - """,16
Ann Maples,John,128
Ann Maples,Grandmother,16
Ann Maples,Merry-Andrews,16
Ann Maples,Donna,224
Ann Maples,Judy,848
Ann Maples,Aurora,16
Ann Maples,Churchman,16
Ann Maples,Bob Ridley,32
Ann Maples,Bob,112
Ann Maples,Dantzic,16
Ann Maples,God,80
Ann Maples,Frank,16
Ann Maples,George Robins,16
Ann Maples,Portia,16
Ann Maples,Violante,16
Ann Maples,George Cutting,48
Ann Maples,Tossil,16
Ann Maples,Byron,16
Ann Maples,Babby,16
Ann Maples,Muxworthy,16
Ann Maples,Bobby,32
Ann Maples,Peggy,16
Ann Maples,Queen Victoria's,16
Ann Maples,Sister Muxworthy,16
Ann Maples,Hexmoor,16
Ann Maples,Beany Dawe's,32
Abraham Cann,Ann Maples,16
Abraham,Ann Maples,16
Ann Maples,Cornisher,16
Ann Maples,Henwood,16
Ann Maples,Fletcher,592
Ann Maples,Bob - Charley,16
Ann Maples,"Squire Vaughan - """,16
Ann Maples,Robert,48
Ann Maples,Churchyard,64
Ann Maples,Cheltenham,80
Ann Maples,Him,16
Ann Maples,Lilla,32
Ann Maples,Gamekeeper Hiatt,16
Ann Maples,Good Jane,16
Ann Maples,Hurrah,16
Ann Maples,Whitehead,48
Ann Maples,Clara Vaughan's,16
Ann Maples,Elder,16
Ann Maples,Dorcas,16
Ann Maples,"Balak"" - the",16
Ann Maples,Balaam,160
Ann Maples,Balak,464
Ann Maples,Regency Park,16
Ann Maples,"Minto - """,16
Ann Maples,Quinlan,32
Ann Maples,Maiden Lane,16
Ann Maples,William John,16
Ann Maples,Presently Balaam,16
Ann Maples,Somers,16
Ann Maples,Jellycorse,16
Ann Maples,Dallyhorse,16
Ann Maples,Rum,16
Ann Maples,Dante,16
Ann Maples,Darling Idols,16
Ann Maples,Annie Franks,112
Ann Maples,Dickens,16
Ann Maples,Gregory,16
Ann Maples,Marry,16
Ann Maples,William Edwards,48
Ann Maples,Job Leyson,64
Ann Maples,William,48
Ann Maples,Beatrice Vaughan,32
Ann Maples,Giudice,16
Ann Maples,Cherwell,16
Ann Maples,Aston Common,16
Ann Maples,Inn,32
Ann Maples,Ned,32
Ann Maples,Eton,16
Ann Maples,Saxon,32
Ann Maples,Norman,32
Alpine,Ann Maples,16
Ann Maples,Englishman,48
Ann Maples,Briton,64
Ann Maples,Robinson Crusoe,16
Ann Maples,Cape Turn-again,16
Ann Maples,Barking Reach,32
Ann Maples,Green,128
Ann Maples,Woolwich,16
Adelaide Green,Ann Maples,16
Ann Maples,Jove,16
Ann Maples,Peter Green,224
Ann Maples,Peter,32
Altiora,Ann Maples,16
Adelantado,Ann Maples,16
Ann Maples,Genoese,32
Ann Maples,Corsica,32
Ann Maples,Rousseau,16
Ann Maples,Theodore,16
Ann Maples,Neuhoff,16
Ann Maples,Ray,16
Ann Maples,Balagna,96
Ann Maples,Weak,16
Ann Maples,God Creator,16
Ann Maples,Nebbio,16
Ann Maples,Seneca,16
Ann Maples,Virgil,16
Ann Maples,Speloncato,16
Ann Maples,Signor Dezio Della Croce,48
Ann Maples,Cinarchesi,16
Ann Maples,Madonna,112
Ann Maples,Laurence Daldy,48
Ann Maples,Guardsman,16
Ann Maples,D'Aldis,16
Ann Maples,Della Croce,32
Ann Maples,Lily,1568
Ann Maples,Child Clara,16
Ann Maples,Fiordalisa,128
Ann Maples,Signor Dezio,128
Ann Maples,Lepardo Della Croce,176
Ann Maples,Spalla,16
Ann Maples,Sampiero,32
Ann Maples,Signor Vogheno,32
Ann Maples,Lepardo,416
Ann Maples,Signor Valentine Vogheno,16
Ann Maples,Gloisterio,32
Ann Maples,Signor Valentino,16
Ann Maples,De Gentili,16
Ann Maples,Clara - how,16
Ann Maples,Cassandra,32
Alps,Ann Maples,16
Ann Maples,Signor Dezio's,16
Ann Maples,Fiordalisa Della Croce,64
Ann Maples,Marseilles,32
Ann Maples,Lily Vaughan,48
Ann Maples,Edgar Malins,16
Ann Maples,Girolata,48
Ann Maples,Henry,80
Ann Maples,Henry Vaughan,16
Ann Maples,Harry,304
Ann Maples,Vescovato,16
Ann Maples,Highland,16
Ann Maples,Corte,16
Ann Maples,Cape Bevellata,16
Ann Maples,Luri,16
Ann Maples,Sbirri,16
Ann Maples,Marana,16
Ann Maples,Calvi,16
Ann Maples,Dead,16
Ann Maples,Calmly,16
Ann Maples,Valentine Vaughan,16
Ann Maples,Signor Valentine,48
Ann Maples,Point Girolata,16
Ann Maples,Asinara,16
Alghero,Ann Maples,16
Ann Maples,Naples,16
Ann Maples,Bradshaw,16
Ann Maples,Count Gaffori,64
Ann Maples,Vogheni,16
Ann Maples,Barbary,16
Ann Maples,England Lepardo Della Croce,16
Ann Maples,George Jenkins,16
Ann Maples,Weirs,16
Ann Maples,Edmund Burke,16
Ann Maples,Signora,16
Ann Maples,Jonathan Wild,16
Ann Maples,Uncle,1152
Ann Maples,Genoa,16
Ann Maples,William Desborough,16
Ann Maples,Sam Richardson,48
Ann Maples,Arthur,16
Ann Maples,Devonshire,16
Ann Maples,Miss Bowden's,16
Ann Maples,"Clara"" - she",16
Ann Maples,Sally Lunns,16
Ann Maples,Eau de Cologne,16
Ann Maples,Lisson Grove,16
Ann Maples,Czar,16
Ann Maples,Maltese,16
Ann Maples,Slowski,32
Ann Maples,Peeler,16
Ann Maples,Jack Ketch,16
Ann Maples,Nasty,16
Ann Maples,Stiffly,16
Ann Maples,James McGregor,16
Ann Maples,Counsel,16
Ann Maples,Henry Conrad,16
Ann Maples,Ingomar,32
Ann Maples,"Clara - """,16
Ann Maples,Gloshire,16
Ann Maples,Miss Parrysole,16
Ann Maples,Dowdy,16
Ann Maples,Wull,16
Ann Maples,Hinstitooshun,16
Ann Maples,Lady,16
Ann Maples,Calm,16
Ann Maples,"Clara Vaughan - """,16
Ann Maples,Rio,16
Ann Maples,La Croya,16
Ann Maples,Marian,16
Ann Maples,Jenkinson,16
Ann Maples,Fare,16
Ann Maples,Miasma,16
Ann Maples,Paddington,16
Ann Maples,Surrender,32
Ann Maples,Holy Madonna,16
Ann Maples,Chumps,16
Ann Maples,John Huxtable's,16
Abraham Cann's,Ann Maples,16
Ann Maples,Stoic Shelfer's,16
Ann Maples,Cabman,16
Ann Maples,Edgware Road - we,16
Ann Maples,Coachman,16
Ann Maples,"Clara"" - they",16
Ann Maples,John Hoxton,32
Ann Maples,Corpse,16
Ann Maples,William Hiatt,16
Ann Maples,Lady Cranberry ',16
Ann Maples,Honor,16
Ann Maples,Uncle Edgar's,32
Ann Maples,Gradus,16
Alexander,Ann Maples,48
Ann Maples,Young John,16
Ann Maples,George Tamlin,16
Ann Maples,Distaff Lane,16
Ann Maples,Clara Green,16
Ann Maples,Annie Elton,16
Ann Maples,Uncle John a-coming,16
Ann Maples,Clara - such,16
Edgar Vaughan,Thomas Kenwood,80
Henry Valentine Vaughan,Thomas Kenwood,24
Edgar,Thomas Kenwood,24
Gloucester,Thomas Kenwood,128
Clara Vaughan,Thomas Kenwood,200
Edgar Malins Vaughan,Thomas Kenwood,8
Thomas Kenwood,Thomas Kenwood,28
Gospel,Thomas Kenwood,8
Roman L. Rudely,Thomas Kenwood,8
Stephen Daldy,Thomas Kenwood,8
Lawrence,Thomas Kenwood,8
Lawrence Daldy,Thomas Kenwood,8
Clement Daldy,Thomas Kenwood,32
Thomas Kenwood,Uncle Edgar,24
Eleanor,Thomas Kenwood,8
Daldy,Thomas Kenwood,344
Clement,Thomas Kenwood,32
Arid,Thomas Kenwood,8
Ferrati,Thomas Kenwood,8
Bologna,Thomas Kenwood,8
Cousin Clara,Thomas Kenwood,24
Doll,Thomas Kenwood,8
Miss Vaughan,Thomas Kenwood,312
Thomas,Thomas Kenwood,8
Thomas Henwood,Thomas Kenwood,48
Thomas Kenwood,Tilly Jenkins,8
Miss Clara,Thomas Kenwood,40
Thomas Kenwood,Tilly,64
Satanic,Thomas Kenwood,8
Edgar Vaughan's,Thomas Kenwood,8
Thomas Kenwood,Vaughan Parks,8
Hubert Vaughan,Thomas Kenwood,16
Miss Melodrame,Thomas Kenwood,8
Honor Huxtable,Thomas Kenwood,16
Thomas Kenwood,Zuke,24
Huxtable,Thomas Kenwood,512
Thomas Kenwood,Varmer Badcock,8
Thomas Kenwood,Whai,16
Thomas Kenwood,Varmer,24
Queen,Thomas Kenwood,56
Beany Dawe,Thomas Kenwood,224
Clerer,Thomas Kenwood,64
Maister,Thomas Kenwood,16
Reckon,Thomas Kenwood,16
Thomas Kenwood,Timothy Badcock,56
Benches,Thomas Kenwood,8
Suke,Thomas Kenwood,72
Dawe,Thomas Kenwood,128
Thomas Kenwood,Tim Badcock,56
